Subbasin ID,HRU ID,Cell Count,HRU Area (m²),HRU Area (acres),SWAT ID,MUKEY ID,Slope Class
13,6617,697,69700,17.22,82,286208,1
13,6618,213,21300,5.26,82,286234,3
13,6620,74,7400,1.83,41,286296,4
13,6627,69,6900,1.71,41,286208,4
13,6631,221,22100,5.46,41,286208,1
13,6632,446,44600,11.02,20,286234,1
13,6633,211,21100,5.21,43,286250,3
13,6634,112,11200,2.77,43,286250,4
13,6636,303,30300,7.49,41,286212,4
13,6639,88,8800,2.17,20,286234,2
13,6641,255,25500,6.3,43,286227,2
13,6642,258,25800,6.38,41,286212,3
13,6643,54,5400,1.33,41,286208,3
13,6644,114,11400,2.82,41,286208,2
13,6647,41,4100,1.01,19,286250,1
13,6651,54,5400,1.33,43,286227,1
13,6652,88,8800,2.17,41,286212,1
13,6653,308,30800,7.61,41,286212,2
13,6656,281,28100,6.94,41,286222,2
13,6657,688,68800,17.0,43,286227,3
13,6658,300,30000,7.41,41,286304,2
13,6660,49,4900,1.21,20,286293,1
13,6663,384,38400,9.49,43,286250,2
13,6664,1596,159600,39.44,41,286304,1
13,6665,94,9400,2.32,41,286304,3
13,6667,192,19200,4.74,41,286293,2
13,6668,53,5300,1.31,41,286293,4
13,6670,288,28800,7.12,41,286222,1
13,6671,42,4200,1.04,41,286304,4
13,6673,108,10800,2.67,41,286293,3
13,6677,41,4100,1.01,19,286222,1
13,6678,1062,106200,26.24,43,286227,4
13,6681,230,23000,5.68,41,286293,1
13,6683,303,30300,7.49,43,286250,1
13,6684,64,6400,1.58,20,286250,3
13,6689,955,95500,23.6,82,286204,1
13,6691,43,4300,1.06,43,286284,3
13,6694,78,7800,1.93,82,286204,2
13,6702,46,4600,1.14,20,2399595,3
13,6705,104,10400,2.57,43,2399595,2
13,6706,72,7200,1.78,43,2399595,1
13,6708,79,7900,1.95,71,286204,1
13,6711,176,17600,4.35,19,286204,1
13,6712,417,41700,10.3,43,286222,1
13,6713,100,10000,2.47,20,286208,1
13,6715,108,10800,2.67,81,286304,1
13,6719,58,5800,1.43,81,286204,1
13,6721,182,18200,4.5,43,286222,2
13,6722,172,17200,4.25,82,286304,1
13,6723,460,46000,11.37,82,2399595,1
13,6728,45,4500,1.11,43,286221,4
13,6729,71,7100,1.75,21,286227,2
13,6731,134,13400,3.31,82,2399595,2
13,6740,236,23600,5.83,81,286233,1
13,6747,51,5100,1.26,81,286241,4
13,6753,170,17000,4.2,21,286227,3
13,6754,87,8700,2.15,82,286239,2
13,6758,1329,132900,32.84,82,286239,1
13,6759,61,6100,1.51,82,286233,3
13,6761,262,26200,6.47,21,286227,4
13,6763,227,22700,5.61,43,286241,4
13,6766,113,11300,2.79,43,286262,2
13,6768,599,59900,14.8,43,286262,1
13,6771,50,5000,1.24,43,286239,2
13,6776,112,11200,2.77,21,286222,1
13,6778,55,5500,1.36,21,286222,2
13,6782,2829,282900,69.91,41,2519931,1
13,6786,60,6000,1.48,21,286221,4
13,6788,44,4400,1.09,21,286240,4
13,6790,166,16600,4.1,41,286262,2
13,6791,463,46300,11.44,41,286262,1
13,6792,1024,102400,25.3,43,2519932,1
13,6795,583,58300,14.41,82,286262,1
13,6796,43,4300,1.06,20,286228,4
13,6798,715,71500,17.67,41,286241,4
13,6802,192,19200,4.74,43,286229,4
13,6804,181,18100,4.47,43,2519932,2
13,6805,74,7400,1.83,43,2519932,3
13,6814,529,52900,13.07,82,286298,1
13,6825,355,35500,8.77,21,286226,3
13,6831,139,13900,3.43,21,286228,3
13,6832,145,14500,3.58,21,286228,4
13,6835,190,19000,4.69,43,286229,3
13,6836,59,5900,1.46,82,286262,2
13,6841,82,8200,2.03,21,286228,2
13,6846,419,41900,10.35,82,286293,1
13,6847,83,8300,2.05,82,286293,2
13,6849,136,13600,3.36,22,286227,4
13,6854,104,10400,2.57,41,2519932,3
13,6857,113,11300,2.79,41,2519932,4
13,6866,304,30400,7.51,41,286250,4
13,6867,179,17900,4.42,43,286296,2
13,6868,180,18000,4.45,43,286296,1
13,6870,58,5800,1.43,82,286233,4
13,6873,45,4500,1.11,11,2519932,1
13,6874,180,18000,4.45,43,286296,3
13,6878,42,4200,1.04,82,286242,4
13,6879,189,18900,4.67,82,286242,2
13,6880,110,11000,2.72,82,286242,3
13,6882,43,4300,1.06,82,3400380,2
13,6885,142,14200,3.51,19,286233,1
13,6888,109,10900,2.69,43,286296,4
13,6890,486,48600,12.01,41,286250,3
13,6891,553,55300,13.66,82,286250,1
13,6892,356,35600,8.8,82,286242,1
13,6897,140,14000,3.46,41,286287,2
13,6898,126,12600,3.11,41,286287,3
13,6899,1271,127100,31.41,41,286287,1
13,6900,134,13400,3.31,82,286250,2
13,6904,45,4500,1.11,41,286287,4
13,6905,73,7300,1.8,82,286250,3
13,6909,596,59600,14.73,43,286226,4
13,6910,49,4900,1.21,43,286242,3
13,6923,99,9900,2.45,81,286242,1
13,6924,421,42100,10.4,43,286228,4
13,6925,81,8100,2.0,41,286298,2
13,6927,82,8200,2.03,43,286288,2
13,6928,598,59800,14.78,43,286288,1
13,6932,52,5200,1.28,11,286288,1
13,6936,137,13700,3.39,43,286228,3
13,6939,90,9000,2.22,43,286287,2
13,6940,277,27700,6.84,43,286287,1
13,6944,113,11300,2.79,41,3400380,4
13,6947,123,12300,3.04,41,286242,3
13,6948,133,13300,3.29,41,286242,2
13,6952,79,7900,1.95,41,2519931,2
13,6953,69,6900,1.71,41,286242,1
13,6956,52,5200,1.28,41,2519931,3
13,6958,1274,127400,31.48,43,286304,1
13,6959,59,5900,1.46,43,286304,2
13,6960,114,11400,2.82,41,286242,4
13,6962,48,4800,1.19,43,286288,3
13,6968,54,5400,1.33,43,286212,4
13,6969,277,27700,6.84,43,286212,3
13,6970,96,9600,2.37,43,286212,1
13,6972,292,29200,7.22,43,286212,2
13,6973,156,15600,3.85,41,286213,3
13,6974,85,8500,2.1,41,286213,4
13,6978,318,31800,7.86,43,3400380,1
13,6979,69,6900,1.71,43,3400380,2
13,6985,1661,166100,41.04,41,286288,1
13,6986,178,17800,4.4,41,286213,2
13,6987,54,5400,1.33,41,286213,1
13,6989,52,5200,1.28,41,286288,3
13,6994,160,16000,3.95,41,286288,2
13,6997,42,4200,1.04,43,286223,3
13,7003,60,6000,1.48,43,286223,2
13,7011,72,7200,1.78,21,286223,1
13,7021,167,16700,4.13,21,286226,4
13,7024,70,7000,1.73,41,286310,2
13,7025,81,8100,2.0,41,286310,3
13,7027,51,5100,1.26,82,286310,3
13,7033,70,7000,1.73,81,286222,1
13,7036,123,12300,3.04,41,286296,1
13,7042,61,6100,1.51,41,286310,1
13,7055,53,5300,1.31,41,286295,3
13,7062,56,5600,1.38,43,286223,1
13,7082,109,10900,2.69,82,286222,1
13,7084,201,20100,4.97,82,286310,2
13,7090,63,6300,1.56,43,286225,3
13,7092,60,6000,1.48,43,286294,1
13,7093,119,11900,2.94,43,286225,4
13,7098,259,25900,6.4,41,286241,2
13,7099,162,16200,4.0,41,286241,1
13,7104,70,7000,1.73,55,286226,2
13,7107,293,29300,7.24,41,286241,3
13,7108,736,73600,18.19,82,286310,1
13,7111,62,6200,1.53,55,286226,1
13,7117,204,20400,5.04,41,286254,3
13,7123,303,30300,7.49,41,286254,2
13,7124,100,10000,2.47,20,286241,4
13,7128,144,14400,3.56,41,286254,1
13,7131,64,6400,1.58,41,286297,3
13,7134,96,9600,2.37,41,286254,4
13,7137,130,13000,3.21,43,286241,3
13,7138,91,9100,2.25,41,286297,4
13,7139,218,21800,5.39,43,286241,1
13,7142,106,10600,2.62,43,286241,2
13,7146,75,7500,1.85,55,286223,1
13,7147,57,5700,1.41,55,286223,2
13,7150,52,5200,1.28,55,3400380,3
13,7153,45,4500,1.11,55,286310,3
13,7155,75,7500,1.85,55,3400380,2
13,7156,85,8500,2.1,55,286310,2
13,7165,125,12500,3.09,55,286241,3
13,7167,213,21300,5.26,55,286240,1
13,7168,171,17100,4.23,55,286241,2
13,7169,55,5500,1.36,55,286310,1
13,7170,228,22800,5.63,55,286240,2
13,7172,179,17900,4.42,55,286241,1
13,7173,188,18800,4.65,55,286241,4
13,7174,106,10600,2.62,55,286240,3
13,7176,93,9300,2.3,55,286250,3
13,7179,61,6100,1.51,55,286240,4
13,7180,165,16500,4.08,55,286250,1
13,7181,186,18600,4.6,55,286250,2
13,7185,43,4300,1.06,41,286237,4
13,7203,62,6200,1.53,55,286309,1
13,7208,130,13000,3.21,26,286301,1
13,7213,78,7800,1.93,41,286309,1
13,7216,45,4500,1.11,41,286309,2
13,7219,662,66200,16.36,55,286239,1
13,7221,91,9100,2.25,55,286239,2
13,7222,200,20000,4.94,55,286249,1
13,7223,48,4800,1.19,55,286249,2
13,7232,98,9800,2.42,55,286298,1
13,7233,46,4600,1.14,55,286233,2
13,7234,283,28300,6.99,55,286233,1
13,7236,184,18400,4.55,43,286234,1
13,7238,81,8100,2.0,43,286234,2
13,7242,77,7700,1.9,41,286239,2
13,7243,173,17300,4.27,41,286239,1
13,7244,325,32500,8.03,41,286298,1
13,7246,128,12800,3.16,43,286239,1
13,7256,143,14300,3.53,19,286239,1
13,7259,238,23800,5.88,43,286309,1
13,7262,319,31900,7.88,82,286309,1
13,7272,158,15800,3.9,41,286282,1
13,7280,72,7200,1.78,41,286269,2
13,7281,67,6700,1.66,41,286269,3
13,7282,167,16700,4.13,41,286269,1
13,7289,109,10900,2.69,43,286231,1
13,7294,99,9900,2.45,82,286289,1
13,7297,58,5800,1.43,61,286262,1
13,7310,52,5200,1.28,19,286309,1
13,7312,72,7200,1.78,43,286274,1
